,Open,High,Low,Close,Adjusted close,Volume,Dividend amount,Split coefficient,Return,MA_7,MA_30
2020-10-15,124.08,125.215,123.85,124.89,96.7673298820166,3389301.0,0.0,1.0,-0.008337303477846558,126.64142857142858,122.72566666666667
2020-10-16,125.17,126.43,124.655,125.93,97.5731431823392,4714320.0,0.0,1.0,0.008327328048682858,126.90714285714286,122.775
2020-10-19,126.8,127.35,125.08,125.52,97.2554667850966,7478735.0,0.0,1.0,-0.0032557770189788338,126.0542857142857,122.88233333333332
2020-10-20,119.8,120.15,116.84,117.37,90.9406798642989,21501073.0,0.0,1.0,-0.06492989165073293,124.5657142857143,122.75433333333332
2020-10-21,116.66,117.6899,114.79,115.06,89.1508445530053,9755308.0,0.0,1.0,-0.019681349578256846,122.83,122.51433333333334
2020-10-22,115.0,116.06,112.98,115.76,89.6932188897609,7858158.0,0.0,1.0,0.006083782374413316,121.49571428571429,122.35433333333334
2020-10-23,116.5,116.62,115.53,116.0,89.87917580522,3893362.0,0.0,1.0,0.0020732550103661485,120.07571428571428,122.17233333333334
2020-10-26,114.45,114.9,111.84,112.22,86.9503543867395,7203366.0,0.0,1.0,-0.032586206896551784,118.26571428571428,121.84333333333332
2020-10-27,112.15,112.22,110.03,110.56,85.6641523881476,5936106.0,0.0,1.0,-0.014792372126180675,116.07000000000001,121.44733333333333
2020-10-28,108.66,109.73,105.92,106.65,82.6346043071268,9427321.0,0.0,1.0,-0.03536541244573077,113.37428571428573,120.86166666666666
2020-10-29,107.25,109.64,106.55,108.91,84.3856985943664,6760241.0,0.0,1.0,0.02119081106422871,112.16571428571429,120.328
2020-10-30,107.9,111.8,107.75,111.66,86.516454917335,7923882.0,0.0,1.0,0.025250206592599467,111.67999999999999,119.95800000000001
2020-11-02,112.65,113.8265,112.25,112.91,87.4849805186844,5311497.0,0.0,1.0,0.01119469819093677,111.27285714285713,119.71333333333334
2020-11-03,114.0,115.65,113.63,114.16,88.4535061200337,4204287.0,0.0,1.0,0.011070764325568971,111.01,119.50166666666668
2020-11-04,112.33,113.91,111.16,111.9,86.7024118327941,5800071.0,0.0,1.0,-0.019796776454099385,110.96428571428571,119.27066666666666
2020-11-05,113.3,115.29,113.01,114.77,88.9261466134922,4902206.0,0.0,1.0,0.02564789991063443,111.5657142857143,119.16000000000001
2020-11-06,115.08,115.1,113.39,114.04,88.3605276623042,5249171.0,0.0,1.0,-0.006360547181319065,112.62142857142855,118.99633333333334
2020-11-09,117.88,119.74,115.27,115.53,90.7779675632722,8992152.0,1.63,1.0,0.01306559102069449,113.56714285714285,118.78966666666666
2020-11-10,116.69,118.17,116.25,117.91,92.6480581267673,5622756.0,0.0,1.0,0.02060070977235351,114.46000000000001,118.68866666666666
2020-11-11,118.12,118.35,116.22,117.2,92.0901739670691,4289601.0,0.0,1.0,-0.006021541853956314,115.07285714285715,118.53966666666666
2020-11-12,115.63,116.37,113.48,114.5,89.9686426555411,6500799.0,0.0,1.0,-0.023037542662116106,115.12142857142855,118.32
2020-11-13,115.19,117.37,115.01,116.85,91.8151606489081,4683512.0,0.0,1.0,0.020524017467248967,115.82857142857142,118.196
2020-11-16,118.3,118.55,117.12,118.36,93.0016466786886,5293385.0,0.0,1.0,0.012922550278134493,116.34142857142857,118.07433333333333
2020-11-17,117.6,118.54,117.07,117.7,92.4830501358706,4134455.0,0.0,1.0,-0.005576208178438624,116.86428571428573,117.932
2020-11-18,117.72,118.88,116.75,116.77,91.7523004618999,4606828.0,0.0,1.0,-0.007901444350042586,117.04142857142857,117.68866666666666
2020-11-19,116.54,117.45,115.89,117.18,92.0744589203171,3439648.0,0.0,1.0,0.003511175815706258,116.93714285714285,117.21166666666667
2020-11-20,117.6,118.04,116.69,116.94,91.8858783592924,5024593.0,0.0,1.0,-0.0020481310803892594,116.89999999999999,116.85
2020-11-23,117.43,120.515,117.27,120.09,94.3609982227418,5655119.0,0.0,1.0,0.02693689071318639,117.69857142857143,116.61266666666667
2020-11-24,120.86,124.73,120.805,124.42,97.7633058445627,7535949.0,0.0,1.0,0.036056291114997086,118.78,116.58999999999999
2020-11-25,122.93,124.33,122.11,124.2,97.59044033029,4135894.0,0.0,1.0,-0.0017682044687349352,119.61428571428573,116.532
2020-11-27,124.2,125.313,123.91,124.35,97.7083031809304,2091186.0,0.0,1.0,0.0012077294685990392,120.5642857142857,116.514
2020-11-30,124.1,125.0,123.09,123.52,97.05612874072,5987991.0,0.0,1.0,-0.006674708484117442,121.52857142857144,116.43366666666667
2020-12-01,123.9,125.83,123.08,123.16,96.7732578991829,5099334.0,0.0,1.0,-0.0029145077720207357,122.38285714285715,116.355
2020-12-02,122.85,124.64,122.41,124.62,97.9204563120832,3690737.0,0.0,1.0,0.011854498213705877,123.48,116.59666666666666
2020-12-03,124.16,124.86,123.29,123.61,97.1268464511042,4548161.0,0.0,1.0,-0.008104638099823536,123.98285714285714,116.88166666666667
2020-12-04,123.97,127.38,123.64,127.2,99.9476973430989,5522760.0,0.0,1.0,0.029042957689507265,124.38,117.26299999999999
2020-12-07,126.49,126.97,124.57,124.7,97.9833164990915,8318500.0,0.0,1.0,-0.019654088050314433,124.45142857142856,117.55300000000001
2020-12-08,125.32,126.33,124.64,125.71,98.7769263600705,5395024.0,0.0,1.0,0.008099438652766633,124.64571428571428,118.00266666666668
2020-12-09,125.8,127.69,125.7,126.79,99.6255388846817,6513517.0,0.0,1.0,0.008591201972794726,125.11285714285715,118.54366666666667
2020-12-10,126.35,126.93,124.94,124.96,98.1876121068683,4803172.0,0.0,1.0,-0.014433314930199614,125.36999999999999,119.15400000000001
2020-12-11,124.08,125.51,123.61,124.27,97.6454429939222,4481416.0,0.0,1.0,-0.0055217669654289425,125.32000000000001,119.666
2020-12-14,125.32,126.2435,123.47,123.53,97.063986264096,5050023.0,0.0,1.0,-0.005954775891204633,125.30857142857143,120.06166666666667
2020-12-15,124.39,125.93,123.44,125.93,98.9497918743432,4359601.0,0.0,1.0,0.019428478912005165,125.12714285714286,120.49566666666668
2020-12-16,125.93,126.5728,125.286,125.55,98.651205986054,4530096.0,0.0,1.0,-0.00301754943222432,125.24857142857142,120.87533333333333
2020-12-17,126.08,126.09,124.91,125.55,98.651205986054,3787962.0,0.0,1.0,0.0,125.22571428571428,121.33033333333334
2020-12-18,125.59,126.4,124.97,125.85,98.8869316873349,7552845.0,0.0,1.0,0.002389486260453877,125.09142857142857,121.69966666666667
2020-12-21,123.97,124.18,121.72,123.39,96.9539809368316,6115671.0,0.0,1.0,-0.01954707985697257,124.86714285714287,122.01133333333333
2020-12-22,123.31,124.22,122.41,123.61,97.1268464511042,4337757.0,0.0,1.0,0.0017829645838398633,124.77285714285713,122.28066666666668
2020-12-23,123.88,125.21,123.74,123.9,97.3547146290091,2693889.0,0.0,1.0,0.0023460885041663992,124.82571428571428,122.48033333333335
2020-12-24,125.0,125.1,124.21,124.69,97.9754589757155,1761122.0,0.0,1.0,0.006376109765940274,124.64857142857144,122.73
2020-12-28,125.1,126.6,124.46,124.82,98.0776067796038,3583222.0,0.0,1.0,0.001042585612318403,124.5442857142857,123.074
2020-12-29,125.35,125.48,123.24,123.8,97.2761393952488,3487007.0,0.0,1.0,-0.00817176734497671,124.2942857142857,123.30566666666667
2020-12-30,123.8,124.85,123.63,124.34,97.7004456575544,3380494.0,0.0,1.0,0.004361873990307075,124.07857142857142,123.50500000000001
2020-12-31,124.22,126.03,123.99,125.88,98.910504257463,3574696.0,0.0,1.0,0.012385394884992795,124.4342857142857,123.77766666666666
2021-01-04,125.85,125.9174,123.04,123.94,97.3861447225132,5179161.0,0.0,1.0,-0.015411503018748052,124.48142857142857,124.01666666666667
2021-01-05,125.01,126.68,124.61,126.14,99.1147998652398,6114619.0,0.0,1.0,0.017750524447313287,124.80142857142857,124.31533333333331
2021-01-06,126.9,131.88,126.72,129.29,101.589919728689,7956740.0,0.0,1.0,0.024972253052164106,125.45857142857142,124.72700000000002
2021-01-07,130.04,130.46,128.26,128.99,101.354194027408,4507382.0,0.0,1.0,-0.0023203650707710466,126.05428571428571,125.02366666666667
2021-01-08,128.57,129.32,126.98,128.53,100.992747952111,4676487.0,0.0,1.0,-0.003566167919993868,126.72999999999999,125.16066666666667
2021-01-11,127.95,129.675,127.66,128.58,101.032035568991,5602466.0,0.0,1.0,0.0003890142379212591,127.33571428571429,125.30666666666667
2021-01-12,129.09,129.85,127.94,129.21,101.527059541681,3729068.0,0.0,1.0,0.004899673355109657,127.81142857142858,125.46866666666666
2021-01-13,129.15,129.75,126.455,126.92,99.7276866885701,7677739.0,0.0,1.0,-0.017723086448417358,128.23714285714286,125.58200000000001
2021-01-14,128.02,130.16,127.55,128.97,101.338478980656,7503180.0,0.0,1.0,0.016151906712889907,128.64142857142858,125.77566666666667
2021-01-15,128.28,129.24,127.67,128.39,100.882742624846,4905506.0,0.0,1.0,-0.004497169884469354,128.51285714285714,125.90133333333333
2021-01-19,129.28,129.59,128.0885,129.02,101.377766597536,5397956.0,0.0,1.0,0.004906924215281716,128.51714285714286,126.08166666666666
2021-01-20,129.7,131.06,128.56,130.08,102.210664075396,5598705.0,0.0,1.0,0.008215780499147396,128.73857142857145,126.17766666666667
2021-01-21,130.12,132.24,130.05,131.65,103.444295245432,12819233.0,0.0,1.0,0.012069495694956967,129.17714285714285,126.40933333333332
2021-01-22,120.7,120.7,117.36,118.61,93.1980847630893,38063533.0,0.0,1.0,-0.09905051272312959,127.66285714285713,126.17266666666666
2021-01-25,118.7624,119.538,117.45,118.58,93.1745121929613,13686391.0,0.0,1.0,-0.00025292976983393167,126.47142857142858,125.89899999999999
2021-01-26,119.18,122.59,118.42,122.49,96.2468038329889,10694708.0,0.0,1.0,0.03297351998650688,125.5457142857143,125.81666666666666
2021-01-27,122.08,124.79,121.6214,122.47,96.2310887862368,12146541.0,0.0,1.0,-0.00016327863499054907,124.7,125.75666666666666
2021-01-28,122.8,123.2,120.07,120.08,94.3531406993657,8084051.0,0.0,1.0,-0.01951498326120682,123.42285714285715,125.64166666666667
2021-01-29,120.22,121.3,118.9,119.11,93.5909609318908,11825496.0,0.0,1.0,-0.008077948034643567,121.85571428571428,125.41433333333333
2021-02-01,119.9,120.95,118.73,120.54,94.7145867746631,6250508.0,0.0,1.0,0.012005709008479526,120.26857142857143,125.24733333333333
2021-02-02,119.36,121.0,119.28,119.44,93.8502592032998,6311881.0,0.0,1.0,-0.009125601460096333,120.38714285714286,125.04366666666667
2021-02-03,119.04,119.8,118.12,119.12,93.5988184552669,6715366.0,0.0,1.0,-0.0026791694574681557,120.46428571428571,124.81933333333333
2021-02-04,119.91,121.1,118.87,121.02,95.0917478967125,4562124.0,0.0,1.0,0.015950302216252377,120.25428571428571,124.74033333333334
2021-02-05,121.0,121.81,120.52,121.79,95.6967771966668,4565727.0,0.0,1.0,0.006362584696744333,120.15714285714286,124.67966666666666
2021-02-08,122.62,123.9767,122.4,123.61,97.1268464511042,5887999.0,0.0,1.0,0.01494375564496253,120.66142857142857,124.67
2021-02-09,121.9,122.5953,121.05,122.1,97.2211367316166,4661655.0,1.63,1.0,-0.012215840142383305,121.08857142857143,124.58366666666666
2021-02-10,123.03,123.41,121.2138,122.24,97.3326105984669,4831858.0,0.0,1.0,0.001146601146601256,121.33142857142857,124.49766666666667
2021-02-11,122.0,122.205,120.63,120.91,96.2736088633887,5381556.0,0.0,1.0,-0.01088023560209428,121.54142857142857,124.40133333333333
2021-02-12,121.0,121.36,120.09,120.8,96.1860222537206,3871195.0,0.0,1.0,-0.0009097675957323581,121.78142857142856,124.28333333333333
2021-02-16,120.15,120.6,119.36,120.07,95.6047656622867,6639790.0,0.0,1.0,-0.006043046357615878,121.64571428571428,124.08966666666667
2021-02-17,119.27,120.56,119.02,119.97,95.5251414716793,3949876.0,0.0,1.0,-0.0008328475056216256,121.38571428571429,123.95733333333334
2021-02-18,120.5,120.94,119.7,120.73,96.1302853202954,5399145.0,0.0,1.0,0.0063349170625990325,120.9742857142857,123.77700000000002
2021-02-19,120.75,120.76,118.38,118.99,94.7448244037269,6578741.0,0.0,1.0,-0.014412325022778227,120.52999999999999,123.43366666666667
2021-02-22,118.5,121.125,118.44,120.86,96.233796768085,5838841.0,0.0,1.0,0.01571560635347513,120.33285714285714,123.16266666666667
2021-02-23,120.92,121.35,119.8,120.71,96.114360482174,4531464.0,0.0,1.0,-0.0012411054112196895,120.30428571428571,122.902
2021-02-24,120.8,123.49,120.52,123.21,98.1049652473586,5819983.0,0.0,1.0,0.02071079446607582,120.64857142857143,122.723
2021-02-25,123.37,124.35,122.335,122.47,97.5157462368639,5672671.0,0.0,1.0,-0.006006006006005982,120.99142857142856,122.49833333333332
2021-02-26,122.25,122.25,118.88,118.93,94.6970498893625,8868848.0,0.0,1.0,-0.028905037968481984,120.84285714285714,122.23199999999999
2021-03-01,120.35,122.32,119.8649,120.74,96.1382477393562,5715767.0,0.0,1.0,0.015219036407970954,120.84428571428573,121.95766666666667
2021-03-02,120.74,121.9,120.26,120.33,95.8117885578659,4524299.0,0.0,1.0,-0.00339572635414942,121.03571428571429,121.68900000000001
2021-03-03,120.5,122.634,119.98,122.36,97.4281596271958,7404269.0,0.0,1.0,0.016870273414776094,121.25,121.46700000000001
2021-03-04,122.0,123.22,118.755,120.11,95.6366153385297,8068492.0,0.0,1.0,-0.0183883622098725,121.16428571428571,121.13466666666666
2021-03-05,120.64,123.75,120.25,122.83,97.8023933230505,6949265.0,0.0,1.0,0.022645907917742125,121.11000000000001,120.84066666666668
2021-03-08,122.99,126.85,122.88,124.81,99.3789522970767,7239191.0,0.0,1.0,0.016119840429862364,121.44428571428571,121.04733333333334
2021-03-09,125.4,126.43,124.16,124.18,98.8773198962502,5609029.0,0.0,1.0,-0.0050476724621424385,122.19428571428571,121.234
2021-03-10,125.05,128.24,124.61,127.87,101.815452529663,7247807.0,0.0,1.0,0.02971492994040914,123.21285714285715,121.41333333333333
2021-03-11,128.09,128.64,126.78,127.14,101.234195938229,5146937.0,0.0,1.0,-0.0057089231250488925,124.1857142857143,121.569
2021-03-12,127.19,127.68,126.61,127.61,101.608429634083,4010100.0,0.0,1.0,0.003696712285669257,124.9357142857143,121.82
2021-03-15,127.77,128.75,127.5401,128.58,102.380784282975,3421281.0,0.0,1.0,0.007601285165739435,126.14571428571428,122.13566666666667
2021-03-16,128.28,128.52,127.34,128.24,102.11006203491,4653178.0,0.0,1.0,-0.002644268159900487,126.91857142857144,122.39233333333333
2021-03-17,128.46,129.49,127.49,129.03,102.739093140708,4291351.0,0.0,1.0,0.006160324391765393,127.52142857142859,122.712
2021-03-18,128.94,130.995,127.79,130.06,103.559222303964,5835669.0,0.0,1.0,0.007982639696194616,128.36142857142858,123.07666666666667
2021-03-19,130.02,130.44,128.53,128.9,102.635581692919,9844983.0,0.0,1.0,-0.008918960479778582,128.50857142857143,123.33933333333334
2021-03-22,128.5,130.72,127.89,130.55,103.949380837941,4164914.0,0.0,1.0,0.012800620636152171,128.99571428571429,123.63133333333333
2021-03-23,130.44,131.56,129.8,130.46,103.877719066394,4356359.0,0.0,1.0,-0.0006893910379165424,129.40285714285716,123.85966666666667
2021-03-24,130.95,132.11,130.57,130.62,104.005117771366,4005027.0,0.0,1.0,0.001226429556952402,129.6942857142857,124.14366666666666
2021-03-25,130.33,133.24,129.77,133.07,105.955910441247,5553966.0,0.0,1.0,0.0187566988210075,130.3842857142857,124.50466666666667
2021-03-26,133.29,136.48,133.12,136.38,108.591471150351,5567592.0,0.0,1.0,0.024874126399639263,131.43428571428572,125.02033333333334
2021-03-29,135.98,137.07,135.51,135.86,108.177425359193,4622664.0,0.0,1.0,-0.0038128757882386344,132.26285714285714,125.52233333333334
2021-03-30,135.86,136.27,134.02,134.72,107.269709586269,4790366.0,0.0,1.0,-0.008390990725747227,133.09428571428572,126.01066666666667
2021-03-31,134.54,134.71,132.71,133.26,106.107196403401,4945315.0,0.0,1.0,-0.010837292161520296,133.48142857142858,126.45366666666665
2021-04-01,133.76,133.93,132.27,133.23,106.083309146218,4074161.0,0.0,1.0,-0.00022512381809991489,133.87714285714284,126.87033333333332
2021-04-05,133.64,136.69,133.4,135.93,108.233162292618,5471616.0,0.0,1.0,0.02026570592208965,134.63571428571427,127.435
2021-04-06,135.58,135.64,134.09,134.22,106.871588633232,3620964.0,0.0,1.0,-0.012580004414036727,134.8,127.88033333333333
2021-04-07,133.84,134.94,133.78,134.93,107.436920386544,2976136.0,0.0,1.0,0.005289822679183542,134.59285714285716,128.35433333333333
2021-04-08,134.57,135.6299,134.16,135.12,107.588206348698,4087228.0,0.0,1.0,0.001408137552805222,134.48714285714286,128.75133333333332
2021-04-09,134.87,135.74,134.71,135.73,108.073913911403,3023916.0,0.0,1.0,0.00451450562462985,134.63142857142856,129.19333333333333
2021-04-12,135.02,135.37,133.85,134.59,107.166198138479,3753959.0,0.0,1.0,-0.008399027481028387,134.82142857142858,129.71533333333335
2021-04-13,133.0,133.62,130.38,131.18,104.451013238767,8033530.0,0.0,1.0,-0.02533620625603683,134.52857142857144,130.06333333333333
2021-04-14,131.305,132.78,130.52,132.63,105.605564002574,5868049.0,0.0,1.0,0.01105351425522172,134.05714285714288,130.47333333333333
2021-04-15,133.28,133.87,132.22,132.58,105.565751907271,3883955.0,0.0,1.0,-0.0003769886149437296,133.82285714285715,130.814
2021-04-16,133.0,134.1,132.95,133.59,106.369956232405,5291756.0,0.0,1.0,0.007618041936943598,133.63142857142856,131.26333333333335
2021-04-19,133.6,133.815,132.58,133.12,105.99572253655,8198582.0,0.0,1.0,-0.0035182274122314006,133.34571428571428,131.60633333333334
2021-04-20,137.07,139.77,136.7,138.16,110.008781743163,15480579.0,0.0,1.0,0.03786057692307687,133.69285714285715,132.05133333333333
2021-04-21,138.06,143.73,137.71,143.55,114.300525616901,11909005.0,0.0,1.0,0.039012738853503315,134.97285714285715,132.697
2021-04-22,143.7,144.74,141.0,141.28,112.493056490113,7101368.0,0.0,1.0,-0.015813305468477923,136.4157142857143,133.144
2021-04-23,141.31,143.61,140.95,142.43,113.408734682098,4556700.0,0.0,1.0,0.008139864099660388,137.81571428571428,133.65366666666668
2021-04-26,142.42,143.63,141.48,141.57,112.723966642874,4710763.0,0.0,1.0,-0.006038053780804686,139.1,134.119
2021-04-27,141.69,142.56,140.75,142.01,113.074313081547,3884037.0,0.0,1.0,0.0031080031080030768,140.30285714285714,134.56666666666666
2021-04-28,142.92,143.4,142.1,143.0,113.86259256856,3768129.0,0.0,1.0,0.006971340046475705,141.71428571428572,135.05866666666668
2021-04-29,144.13,148.74,142.98,144.24,114.849932532092,4353880.0,0.0,1.0,0.008671328671328693,142.58285714285714,135.56566666666666
2021-04-30,143.7,143.83,140.55,141.88,112.970801633757,8872181.0,0.0,1.0,-0.01636161952301729,142.34428571428572,135.95966666666666
2021-05-03,143.81,145.75,143.55,144.75,115.256015904189,5733463.0,0.0,1.0,0.020228361996053046,142.84,136.488
2021-05-04,144.41,146.59,144.33,145.75,116.052257810263,6350479.0,0.0,1.0,0.006908462867012188,143.31428571428572,136.99466666666666
2021-05-05,145.94,145.94,144.97,145.22,115.630249600044,4999900.0,0.0,1.0,-0.0036363636363636598,143.8357142857143,137.48666666666668
2021-05-06,145.26,148.515,145.18,148.42,118.17822369948,7503487.0,0.0,1.0,0.022035532295827,144.75142857142856,138.08
2021-05-07,145.92,146.14,144.57,145.46,117.127184383463,7003467.0,1.64,1.0,-0.0199434038539279,145.10285714285715,138.493
2021-05-10,145.8,148.38,145.8,146.17,117.698890013273,6983377.0,0.0,1.0,0.0048810669599888,145.37857142857143,138.81933333333333
2021-05-11,144.99,145.19,142.9,144.22,116.128712579286,7126404.0,0.0,1.0,-0.013340630772388229,145.71285714285713,139.09799999999998
2021-05-12,143.84,144.15,141.14,141.3,113.77747252429,5959579.0,0.0,1.0,-0.020246845097767197,145.22,139.31733333333335
2021-05-13,141.45,144.9,141.28,144.17,116.088451619441,4598920.0,0.0,1.0,0.020311394196744326,144.99428571428572,139.68099999999998
2021-05-14,145.11,145.69,143.96,144.68,116.499113409868,2747385.0,0.0,1.0,0.003537490462648396,144.91714285714286,140.06266666666667
2021-05-17,144.44,145.8,144.33,145.11,116.845357664542,4275172.0,0.0,1.0,0.0029720763063312283,144.4442857142857,140.36866666666666
2021-05-18,144.78,145.3,143.23,143.91,115.879094628242,3824050.0,0.0,1.0,-0.008269588587967891,144.22285714285712,140.69166666666666
2021-05-19,142.32,143.2,140.92,143.19,115.299336806462,4300732.0,0.0,1.0,-0.00500312695434646,143.79714285714286,140.967
2021-05-20,143.12,144.91,142.16,143.88,115.854938052335,4112690.0,0.0,1.0,0.004818772260632764,143.74857142857144,141.259
2021-05-21,144.28,145.699,144.28,144.74,116.547426561683,4033482.0,0.0,1.0,0.0059772032249096885,144.24,141.55933333333334
2021-05-24,145.06,145.39,144.18,144.72,116.531322177745,3297570.0,0.0,1.0,-0.0001381788033716358,144.31857142857143,141.897
2021-05-25,144.92,145.0,143.2,143.79,115.782468324612,3937323.0,0.0,1.0,-0.00642620232172475,144.1914285714286,142.31733333333332
2021-05-26,143.5,143.9894,143.04,143.38,115.452328453877,3083789.0,0.0,1.0,-0.0028513804854300995,143.9442857142857,142.67566666666664
2021-05-27,143.82,144.77,143.63,143.82,115.80662490052,5630345.0,0.0,1.0,0.003068768307992631,143.93142857142857,143.05033333333333
2021-05-28,144.21,144.33,143.485,143.74,115.742207364766,2534811.0,0.0,1.0,-0.0005562508691419055,144.01,143.38866666666667
2021-06-01,145.0,145.83,143.75,144.19,116.104556003379,2417455.0,0.0,1.0,0.0031306525671350727,144.05428571428573,143.75766666666667
2021-06-02,144.62,145.75,144.11,145.72,117.336541374661,2786916.0,0.0,1.0,0.01061099937582366,144.1942857142857,144.00966666666667
2021-06-03,144.91,145.88,144.04,145.55,117.199654111185,4130741.0,0.0,1.0,-0.0011666209168267327,144.31285714285713,144.07633333333334
2021-06-04,146.0,147.55,145.76,147.42,118.705414009419,3117905.0,0.0,1.0,0.01284781861903106,144.83142857142857,144.281
2021-06-07,147.55,148.74,147.17,148.02,119.188545527569,3462712.0,0.0,1.0,0.0040700040700041296,145.49428571428572,144.46733333333333
2021-06-08,148.12,150.2,148.12,149.07,120.034025684331,5080099.0,0.0,1.0,0.007093635995135683,146.24428571428572,144.71733333333336
2021-06-09,149.03,151.07,148.82,150.67,121.322376399397,5303252.0,0.0,1.0,0.010733212584691731,147.23428571428573,145.006
2021-06-10,151.47,152.84,149.76,150.54,121.217697903798,4758488.0,0.0,1.0,-0.0008628127696289623,148.14142857142858,145.25733333333335
2021-06-11,150.43,151.845,150.37,151.28,121.813560109516,3438255.0,0.0,1.0,0.004915637039989429,148.93571428571428,145.49200000000002
2021-06-14,150.71,151.03,148.655,150.03,120.807036113371,3344845.0,0.0,1.0,-0.008262823902696947,149.57571428571427,145.76366666666667
2021-06-15,149.85,149.91,148.6,149.36,120.267539251437,2513281.0,0.0,1.0,-0.0044657735119641995,149.85285714285715,145.91733333333335
2021-06-16,149.76,149.76,147.22,147.83,119.035553880155,3795420.0,0.0,1.0,-0.010243706480985493,149.82571428571427,145.98666666666668
2021-06-17,147.55,148.06,145.28,145.6,117.239915071031,4367387.0,0.0,1.0,-0.015084894811608018,149.32999999999998,145.9993333333333
2021-06-18,144.48,144.68,143.04,143.12,115.242971462678,9156505.0,0.0,1.0,-0.017032967032966972,148.25142857142856,145.82266666666663
2021-06-21,144.11,147.07,144.06,146.65,118.085395227793,4285711.0,0.0,1.0,0.02466461710452772,147.6957142857143,145.86233333333334
2021-06-22,146.52,146.81,145.35,146.36,117.851881660688,2437121.0,0.0,1.0,-0.0019774974428912184,146.99285714285716,145.86866666666668
2021-06-23,146.43,146.5,144.57,144.61,116.442748066084,3202644.0,0.0,1.0,-0.01195681880295163,146.21857142857144,145.88166666666666
2021-06-24,145.8,146.19,144.69,145.44,117.111079999524,3609679.0,0.0,1.0,0.005739575409722697,145.65857142857143,146.01966666666667
2021-06-25,145.38,146.93,144.945,146.84,118.238386875207,3594218.0,0.0,1.0,0.009625962596259585,145.51714285714286,146.10866666666666
2021-06-28,147.01,147.3,144.9121,145.29,116.990297119987,3888869.0,0.0,1.0,-0.010555706891855143,145.47285714285712,146.129
2021-06-29,145.26,146.74,145.1,145.55,117.199654111185,2428626.0,0.0,1.0,0.0017895243994769938,145.82000000000002,146.1436666666667
2021-06-30,145.13,146.93,144.71,146.59,118.037082075978,3245091.0,0.0,1.0,0.007145310889728584,145.8114285714286,146.233
2021-07-01,146.96,147.5,146.57,146.84,118.238386875207,2686289.0,0.0,1.0,0.001705436932942117,145.88,146.35466666666665
2021-07-02,146.91,146.95,139.46,140.02,112.746791952237,16828161.0,0.0,1.0,-0.04644511032416232,145.2242857142857,146.22600000000003
2021-07-06,139.99,140.42,137.1,138.78,111.748320148061,8093747.0,0.0,1.0,-0.00885587773175267,144.27285714285716,146.02733333333333
2021-07-07,138.76,140.33,138.76,139.82,112.585748112854,4059667.0,0.0,1.0,0.007493875198155253,143.27,145.864
2021-07-08,137.78,141.31,137.66,140.74,113.326549774017,5487425.0,0.0,1.0,0.006579888427978853,142.62,145.76233333333337
2021-07-09,141.45,141.98,140.841,141.52,113.954620747612,3904059.0,0.0,1.0,0.005542134432286572,142.0442857142857,145.70033333333333
2021-07-12,141.43,141.9599,140.115,140.92,113.471489229462,3342627.0,0.0,1.0,-0.004239683436970232,141.23428571428573,145.60366666666667
2021-07-13,140.92,140.92,139.63,140.28,112.956148943436,3164294.0,0.0,1.0,-0.004541583877377131,140.29714285714286,145.48833333333332
2021-07-14,140.72,140.75,138.9273,139.82,112.585748112854,4403752.0,0.0,1.0,-0.003279155973766823,140.26857142857142,145.3426666666667
2021-07-15,139.32,140.46,138.8005,140.45,113.093036206911,3639698.0,0.0,1.0,0.00450579316263755,140.50714285714284,145.167
2021-07-16,141.0,141.0,138.59,138.9,111.844946451691,4109308.0,0.0,1.0,-0.01103595585617645,140.37571428571428,144.9453333333333
2021-07-19,136.45,138.49,136.2089,137.92,111.055831638713,8582302.0,0.0,1.0,-0.007055435565154866,139.97285714285712,144.62866666666665
2021-07-20,143.0,144.92,138.7,139.97,112.706530992392,13611675.0,0.0,1.0,0.014863689095127697,139.75142857142856,144.36033333333336
2021-07-21,139.97,141.39,139.65,141.3,113.77747252429,4803977.0,0.0,1.0,0.009502036150603743,139.8057142857143,144.10133333333334
2021-07-22,141.66,141.81,140.41,140.71,113.30239319811,3314153.0,0.0,1.0,-0.004175513092710581,139.86714285714285,143.76933333333332
2021-07-23,140.96,141.7,140.33,141.34,113.809681292167,4474157.0,0.0,1.0,0.004477293724681974,140.08428571428573,143.46266666666668
2021-07-26,141.39,143.0,141.13,142.77,114.961144743758,4246266.0,0.0,1.0,0.010117447290222126,140.4157142857143,143.179
2021-07-27,142.53,143.64,141.6,142.75,114.945040359819,3137027.0,0.0,1.0,-0.00014008545212584878,140.96571428571428,142.93633333333335
2021-07-28,143.01,143.1,141.64,141.77,114.155925546841,2544099.0,0.0,1.0,-0.006865148861646131,141.5157142857143,142.68333333333334
2021-07-29,142.33,142.96,141.6,141.93,114.284760618348,2657669.0,0.0,1.0,0.0011285885589333855,141.7957142857143,142.48666666666665
2021-07-30,141.52,141.85,140.79,140.96,113.503697997339,3535555.0,0.0,1.0,-0.0068343549637145395,141.74714285714285,142.332
2021-08-02,141.45,143.06,141.03,141.42,113.87409882792,2929540.0,0.0,1.0,0.0032633371169124015,141.84857142857143,142.27533333333335
2021-08-03,141.9,144.7,141.65,144.07,116.007929699749,4084724.0,0.0,1.0,0.018738509404610415,142.23857142857145,142.1893333333333
